ID,Year_Birth,Education,Income,Kidhome,MntWines,Customer_Age,Customer_Generation,Customer_Age_Group,Customer_Age_Group2,Education2,Kidhome2,Amount_Group
6336,1960,Undergraduate,29315.0,1,13,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,1,0-40
10967,1963,Undergraduate,33378.0,1,33,56,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2304,1963,PhD,66313.0,0,625,56,Generation X,Adults,Adults,PhD,0,301-1000
3445,1956,Undergraduate,60714.0,0,216,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
7828,1981,Master,77882.0,0,68,38,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,41-100
3762,1986,PhD,69867.0,0,196,33,Millennials & Generation Z,Young Adults,Adults,PhD,0,101-300
4391,1968,Master,63841.0,0,635,51,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
10144,1976,Undergraduate,51369.0,0,297,43,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
8652,1946,Undergraduate,37760.0,0,84,73,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,41-100
1672,1974,PhD,65640.0,0,204,45,Generation X,Adults,Adults,PhD,0,101-300
8962,1975,Master,44319.0,1,26,44,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9974,1974,Undergraduate,30631.0,1,15,45,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10983,1952,Undergraduate,75278.0,0,304,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
8148,1956,Master,50898.0,1,285,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,101-300
10102,1966,Undergraduate,79946.0,0,395,53,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
4697,1949,Master,35416.0,0,248,70,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
9262,1984,Undergraduate,32414.0,0,20,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,0-40
7254,1969,Undergraduate,38361.0,1,39,50,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
4543,1980,Undergraduate,82497.0,0,777,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
4927,1971,Undergraduate,16626.0,2,8,48,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10451,1965,Undergraduate,29672.0,1,9,54,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2926,1952,Master,55951.0,0,1241,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,
2874,1988,Undergraduate,35388.0,1,6,31,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
9738,1986,Master,42386.0,1,65,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,41-100
7119,1982,Undergraduate,68627.0,0,395,37,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
3924,1965,PhD,57912.0,0,801,54,Generation X,Adults,Adults,PhD,0,301-1000
5827,1958,Undergraduate,35246.0,1,36,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,0-40
5596,1956,Undergraduate,58821.0,0,513,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
10812,1978,PhD,46377.0,1,37,41,Generation X,Adults,Adults,PhD,1,0-40
1717,1988,Undergraduate,39747.0,1,80,31,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,41-100
9491,1984,Undergraduate,23976.0,1,14,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
9274,1961,Master,80950.0,0,525,58,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
6609,1966,Undergraduate,27038.0,0,1,53,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
6963,1947,Undergraduate,77457.0,0,675,72,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
4440,1964,Master,64100.0,0,509,55,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
1379,1992,Master,42670.0,0,154,27,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,101-300
10032,1976,Undergraduate,12571.0,1,3,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2826,1967,Undergraduate,22574.0,2,25,52,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
6320,1976,Master,70893.0,0,768,43,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3050,1966,Undergraduate,54198.0,1,185,53,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
231,1956,Master,28839.0,1,24,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,0-40
2392,1972,Undergraduate,40321.0,1,44,47,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
9478,1985,Undergraduate,66503.0,1,91,34,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,41-100
113,1951,Undergraduate,30833.0,1,11,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,0-40
1802,1971,Undergraduate,64795.0,0,412,48,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
520,1974,Undergraduate,34421.0,1,3,45,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
8275,1965,PhD,47025.0,1,16,54,Generation X,Adults,Adults,PhD,1,0-40
9750,1961,PhD,64325.0,0,731,58,Generation X,Adults,Adults,PhD,0,301-1000
2607,1953,Undergraduate,40464.0,0,424,66,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
7214,1957,Undergraduate,62187.0,0,792,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
5835,1976,PhD,14849.0,1,21,43,Generation X,Adults,Adults,PhD,1,0-40
3896,1984,Undergraduate,27255.0,1,22,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
10350,1950,PhD,54432.0,2,33,69,Baby Boomers & Older,Seniors,Seniors,PhD,1,0-40
7786,1986,PhD,29999.0,1,68,33,Millennials & Generation Z,Young Adults,Adults,PhD,1,41-100
2861,1983,Undergraduate,24072.0,1,9,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
663,1989,PhD,33996.0,0,40,30,Millennials & Generation Z,Young Adults,Adults,PhD,0,0-40
10675,1956,PhD,66334.0,0,909,63,Baby Boomers & Older,Adults,Seniors,PhD,0,301-1000
2521,1971,Master,35178.0,1,23,48,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9592,1983,Undergraduate,22010.0,1,11,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
10151,1960,Undergraduate,62204.0,0,317,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,301-1000
7381,1968,Undergraduate,75693.0,0,797,51,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
4099,1972,Undergraduate,30675.0,1,10,47,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9560,1965,Undergraduate,83003.0,0,856,54,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
1150,1899,PhD,83532.0,0,755,120,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
10172,1988,Undergraduate,68655.0,0,456,31,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
11191,1986,Undergraduate,41411.0,0,37,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,0-40
9707,1969,PhD,55212.0,0,1103,50,Generation X,Adults,Adults,PhD,0,
6245,1950,PhD,59292.0,0,378,69,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
1411,1952,Undergraduate,82623.0,0,204,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
8553,1965,Undergraduate,44300.0,1,30,54,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
1826,1970,Undergraduate,84835.0,0,189,49,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
8842,1971,Undergraduate,30372.0,1,15,48,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
11030,1976,Master,33181.0,1,9,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2579,1957,Undergraduate,71113.0,0,495,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
175,1986,Undergraduate,71952.0,1,656,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,301-1000
9185,1966,PhD,69759.0,0,452,53,Generation X,Adults,Adults,PhD,0,301-1000
11056,1974,Undergraduate,72099.0,0,546,45,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
9365,1976,PhD,60000.0,0,1048,43,Generation X,Adults,Adults,PhD,0,
6201,1978,Undergraduate,38643.0,1,22,41,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2061,1955,Undergraduate,50737.0,0,78,64,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,41-100
6184,1969,PhD,68462.0,0,561,50,Generation X,Adults,Adults,PhD,0,301-1000
6142,1943,Master,65073.0,0,629,76,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
4107,1948,PhD,46681.0,0,269,71,Baby Boomers & Older,Seniors,Seniors,PhD,0,101-300
7274,1957,Undergraduate,78618.0,0,736,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
9336,1969,PhD,62187.0,0,512,50,Generation X,Adults,Adults,PhD,0,301-1000
2958,1978,Undergraduate,28442.0,2,19,41,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
933,1978,PhD,37717.0,1,9,41,Generation X,Adults,Adults,PhD,1,0-40
5837,1967,Undergraduate,51479.0,1,247,52,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
10704,1969,Undergraduate,54803.0,0,404,50,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
5125,1960,Undergraduate,79530.0,0,333,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,301-1000
4432,1976,Undergraduate,31615.0,1,2,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
5955,1962,Undergraduate,72025.0,0,833,57,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
2928,1975,PhD,52614.0,0,789,44,Generation X,Adults,Adults,PhD,0,301-1000
5680,1984,Undergraduate,35684.0,1,10,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
10313,1975,Undergraduate,48178.0,1,159,44,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
2557,1970,Master,29548.0,1,7,49,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
1245,1966,Undergraduate,63810.0,0,977,53,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
1519,1972,PhD,38578.0,1,38,47,Generation X,Adults,Adults,PhD,1,0-40
10703,1975,Master,46098.0,1,57,44,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
1726,1970,Undergraduate,22585.0,0,3,49,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
4459,1989,Undergraduate,30279.0,1,10,30,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
1729,1961,PhD,66426.0,0,1043,58,Generation X,Adults,Adults,PhD,0,
1517,1969,Undergraduate,30822.0,1,3,50,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2098,1969,PhD,33581.0,2,11,50,Generation X,Adults,Adults,PhD,1,0-40
9543,1985,Undergraduate,19986.0,1,3,34,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
6878,1954,Undergraduate,27421.0,0,43,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,41-100
3310,1973,Undergraduate,35688.0,2,73,46,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
2724,1981,Master,36143.0,1,12,38,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
948,1971,Undergraduate,10245.0,1,4,48,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
6720,1968,Master,43795.0,0,314,51,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
6202,1960,Undergraduate,63381.0,0,571,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,301-1000
2066,1949,Undergraduate,38823.0,0,70,70,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,41-100
9799,1968,PhD,83664.0,1,866,51,Generation X,Adults,Adults,PhD,1,301-1000
8318,1979,Undergraduate,90300.0,0,594,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
5642,1979,Master,62499.0,1,140,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,101-300
2669,1993,Undergraduate,74293.0,0,375,26,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
455,1946,PhD,51012.0,0,102,73,Baby Boomers & Older,Seniors,Seniors,PhD,0,101-300
7683,1968,Master,70777.0,0,554,51,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3428,1991,PhD,68682.0,0,919,28,Millennials & Generation Z,Young Adults,Adults,PhD,0,301-1000
7414,1971,Undergraduate,43824.0,1,96,48,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
6354,1984,Undergraduate,15345.0,1,5,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
798,1987,Undergraduate,23442.0,1,2,32,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
8213,1980,Undergraduate,14515.0,1,6,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
2488,1956,Undergraduate,31395.0,1,23,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,0-40
9999,1965,Undergraduate,75276.0,0,610,54,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
7617,1974,Undergraduate,42373.0,1,67,45,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
615,1960,Undergraduate,30507.0,0,65,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,41-100
2552,1955,PhD,55521.0,1,416,64,Baby Boomers & Older,Adults,Seniors,PhD,1,301-1000
194,1965,Undergraduate,48006.0,1,23,54,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
3645,1972,PhD,27213.0,1,19,47,Generation X,Adults,Adults,PhD,1,0-40
8890,1971,PhD,65808.0,1,155,48,Generation X,Adults,Adults,PhD,1,101-300
5049,1974,PhD,30351.0,1,14,45,Generation X,Adults,Adults,PhD,1,0-40
9973,1963,Undergraduate,50437.0,0,370,56,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
7301,1982,Undergraduate,23616.0,1,4,37,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
10882,1976,Undergraduate,53858.0,0,407,43,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
7030,1955,PhD,66465.0,0,1200,64,Baby Boomers & Older,Adults,Seniors,PhD,0,
7422,1987,Undergraduate,46923.0,1,85,32,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,41-100
3523,1962,Undergraduate,75072.0,0,583,57,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
7106,1943,PhD,75865.0,0,483,76,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
6504,1975,Undergraduate,19789.0,1,2,44,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
5067,1994,Undergraduate,80134.0,0,966,25,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
4216,1981,Undergraduate,91065.0,0,822,38,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
8581,1971,Master,49505.0,1,604,48,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
5929,1973,PhD,37401.0,1,19,46,Generation X,Adults,Adults,PhD,1,0-40
3129,1983,Undergraduate,30096.0,1,5,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
6528,1982,Master,18492.0,1,2,37,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
1361,1974,Master,82584.0,0,1076,45,Generation X,Adults,Adults,Undergraduate & Master,0,
6932,1941,PhD,93027.0,0,1285,78,Baby Boomers & Older,Seniors,Seniors,PhD,0,
7284,1953,Undergraduate,48686.0,1,10,66,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,0-40
1340,1986,Undergraduate,92910.0,0,551,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
8746,1989,Undergraduate,75433.0,1,800,30,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,301-1000
5987,1989,Undergraduate,10404.0,1,2,30,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
3767,1968,Undergraduate,61314.0,0,378,51,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3725,1961,PhD,84865.0,0,1248,58,Generation X,Adults,Adults,PhD,0,
4324,1989,Undergraduate,42387.0,1,235,30,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,101-300
238,1967,Undergraduate,67309.0,1,515,52,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
6694,1964,Undergraduate,75236.0,0,438,55,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
498,1970,Undergraduate,30015.0,1,25,49,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9347,1956,Master,50943.0,0,31,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,0-40
9699,1966,Undergraduate,67272.0,0,357,53,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
10664,1949,Master,51529.0,0,400,70,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
5455,1971,PhD,32011.0,1,99,48,Generation X,Adults,Adults,PhD,1,41-100
456,1986,Undergraduate,7500.0,1,1,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
5012,1989,Undergraduate,28691.0,1,5,30,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
7495,1948,PhD,56223.0,0,77,71,Baby Boomers & Older,Seniors,Seniors,PhD,0,41-100
5029,1946,Undergraduate,18100.0,0,3,73,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,0-40
10642,1989,Undergraduate,30279.0,1,10,30,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
5954,1972,Master,42618.0,1,76,47,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
1137,1964,Undergraduate,81246.0,0,398,55,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
2541,1976,Undergraduate,24027.0,1,14,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
1142,1953,PhD,55707.0,0,208,66,Baby Boomers & Older,Seniors,Seniors,PhD,0,101-300
2276,1955,Undergraduate,57959.0,0,430,64,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
2807,1969,Undergraduate,56796.0,0,656,50,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
6471,1971,Master,36230.0,1,14,48,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
6131,1980,Undergraduate,70829.0,1,141,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,101-300
6233,1976,Undergraduate,65991.0,0,507,43,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
4148,1972,Undergraduate,38988.0,1,164,47,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
4947,1966,Undergraduate,89572.0,0,606,53,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3225,1984,Master,42207.0,1,116,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,101-300
7540,1952,Undergraduate,50300.0,0,143,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
10648,1982,Undergraduate,66664.0,0,398,37,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
1992,1964,Undergraduate,60597.0,0,522,55,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
7851,1949,Undergraduate,70165.0,0,161,70,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
8594,1958,PhD,50520.0,0,112,61,Baby Boomers & Older,Adults,Seniors,PhD,0,101-300
7059,1963,Undergraduate,80124.0,0,483,56,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
2815,1975,Undergraduate,33183.0,1,7,44,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2416,1969,PhD,66582.0,0,789,50,Generation X,Adults,Adults,PhD,0,301-1000
7999,1955,PhD,75261.0,0,1239,64,Baby Boomers & Older,Adults,Seniors,PhD,0,
9213,1970,Undergraduate,31880.0,1,4,49,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9697,1951,Undergraduate,53790.0,0,335,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
3916,1971,PhD,49269.0,1,639,48,Generation X,Adults,Adults,PhD,1,301-1000
2021,1975,Undergraduate,61456.0,0,563,44,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
1581,1980,Undergraduate,37406.0,1,2,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
564,1981,PhD,56937.0,1,746,38,Millennials & Generation Z,Adults,Adults,PhD,1,301-1000
6619,1978,Undergraduate,38415.0,1,22,41,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9081,1988,Undergraduate,20518.0,1,4,31,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
178,1956,Undergraduate,62503.0,0,478,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
916,1972,PhD,41644.0,1,20,47,Generation X,Adults,Adults,PhD,1,0-40
5512,1977,Master,55842.0,0,451,42,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
8970,1972,PhD,62010.0,0,371,47,Generation X,Adults,Adults,PhD,0,301-1000
10581,1977,Undergraduate,41124.0,1,281,42,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
5300,1973,Master,38961.0,1,19,46,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
5154,1972,Master,37760.0,1,26,47,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
